account_id	invoice_period_from	invoice_period_until	invoice_days	invoice_amount
0010h00001d0aCsAAI	2020-03-13	2021-03-12	365	13240
0010h00001d0aCsAAI	2021-03-13	2022-03-12	365	6621
0010h00001d0aJUAAY	2020-11-22	2021-11-21	365	6471
0010h00001d0dOjAAI	2020-11-20	2021-11-19	365	2204
0010h00001d0dUwAAI	2020-11-19	2021-11-18	365	2604
0010h00001d0dUwAAI	2021-11-19	2022-11-18	365	2361
0010h00001d0dUwAAI	2022-11-19	2023-11-18	365	2399
0010h00001d0deXAAQ	2020-12-02	2021-12-01	365	1961
0010h00001d0deXAAQ	2021-12-02	2022-12-01	365	1898
0010h00001d0deXAAQ	2022-12-02	2023-12-01	365	1298
0010h00001d0dmpAAA	2020-02-07	2021-02-06	366	6436
0010h00001d0dmpAAA	2021-02-07	2022-02-06	365	3891
0010h00001d0dmpAAA	2022-02-07	2023-02-06	365	3550
0010h00001d0dmpAAA	2022-03-14	2023-02-06	330	421
0010h00001d0wwFAAQ	2020-11-15	2021-11-14	365	2648
0010h00001d10BrAAI	2020-11-20	2021-11-19	365	2284
0010h00001d10BrAAI	2021-10-04	2021-11-19	47	721
0010h00001d10BrAAI	2021-11-20	2022-11-19	365	7023
0010h00001d10BrAAI	2022-11-20	2023-11-19	365	16282
0010h00001d10JWAAY	2020-11-21	2021-11-20	365	4150
0010h00001d10JWAAY	2021-11-21	2022-11-20	365	1952
0010h00001d15wwAAA	2020-02-19	2021-02-18	366	2188
0010h00001d15wwAAA	2021-02-19	2022-02-18	365	1398
0010h00001d1G5iAAE	2020-11-28	2021-11-27	365	3274
0010h00001d1GGMAA2	2020-02-11	2021-02-10	366	5323
0010h00001d1GGMAA2	2021-02-11	2022-02-10	365	2162
0010h00001d1GKlAAM	2020-06-10	2020-12-02	176	678
0010h00001d1GKlAAM	2020-08-04	2020-12-02	121	191
0010h00001d1GKlAAM	2020-12-03	2021-12-02	365	1847
0010h00001d1GKlAAM	2021-06-07	2021-12-02	179	389
0010h00001d1GKlAAM	2021-12-03	2022-12-02	365	2000
0010h00001d1GKlAAM	2022-12-03	2023-12-02	365	3891
0010h00001d1JUnAAM	2020-12-13	2021-12-12	365	2092
0010h00001d1K82AAE	2021-12-10	2022-12-09	365	1750
0010h00001d1K82AAE	2022-12-10	2023-12-09	365	2212
0010h00001d1MgQAAU	2020-12-17	2021-12-16	365	2310
0010h00001d1MgQAAU	2021-12-17	2022-12-16	365	1884
0010h00001d1MgQAAU	2022-12-17	2023-12-16	365	990
0010h00001d1NrfAAE	2020-01-31	2020-12-04	309	708
0010h00001d1NrfAAE	2020-12-05	2021-12-04	365	2733
0010h00001d1QHDAA2	2020-02-07	2021-02-06	366	4907
0010h00001d1QHDAA2	2021-02-07	2022-02-06	365	1057
0010h00001d1QTAAA2	2020-09-01	2020-12-04	95	288
0010h00001d1QTAAA2	2020-12-05	2021-12-04	365	4020
0010h00001d1QTAAA2	2021-04-19	2021-12-04	230	397
0010h00001d1QTAAA2	2021-05-27	2021-12-04	192	248
0010h00001d1QTAAA2	2021-06-16	2021-12-04	172	175
0010h00001d1QTAAA2	2021-12-05	2022-12-04	365	7701
0010h00001d1QTAAA2	2022-12-05	2023-12-04	365	5758
0010h00001d1T9cAAE	2020-12-06	2021-12-05	365	1546
0010h00001d1T9cAAE	2021-12-06	2022-12-05	365	1449
0010h00001du9JvAAI	2020-12-02	2021-12-01	365	2317
0010h00001duCm3AAE	2020-12-10	2021-12-09	365	5654
0010h00001duDStAAM	2021-12-11	2022-12-10	365	7621
0010h00001duFtRAAU	2021-07-28	2022-07-27	365	2436
0010h00001duGHlAAM	2021-02-08	2022-02-07	365	1873
0010h00001duaL8AAI	2021-02-21	2022-02-20	365	5411
0010h00001duaL8AAI	2022-02-21	2023-02-20	365	6080
0010h00001dub57AAA	2020-12-11	2021-12-10	365	1986
0010h00001dub57AAA	2021-12-11	2022-12-10	365	1948
0010h00001dub57AAA	2022-12-11	2024-12-10	731	1917
0010h00001dub5MAAQ	2020-12-17	2021-12-16	365	2782
0010h00001dub5MAAQ	2021-12-17	2022-12-16	365	2846
0010h00001dub5MAAQ	2022-12-17	2023-12-16	365	3106
0010h00001dueDnAAI	2020-01-14	2021-01-13	366	2396
0010h00001dueDnAAI	2021-01-14	2022-01-13	365	3624
0010h00001duh2iAAA	2020-08-11	2020-12-19	131	162
0010h00001dupUZAAY	2020-12-24	2021-12-23	365	2047
0010h00001dv4MXAAY	2020-12-30	2021-12-29	365	6195
0010h00001dv4MXAAY	2021-12-30	2022-12-29	365	5413
0010h00001dv4MXAAY	2022-12-30	2023-12-29	365	3841
0010h00001dvEjjAAE	2020-01-02	2021-01-01	366	2306
0010h00001dvEjjAAE	2021-01-02	2022-01-01	365	1631
0010h00001dvEwiAAE	2020-01-02	2021-01-01	366	4107
0010h00001dvEwiAAE	2021-01-02	2022-01-01	365	5170
0010h00001dvEwiAAE	2021-02-09	2022-01-01	327	1542
0010h00001dvEwiAAE	2022-01-02	2023-01-01	365	4282
0010h00001dvEwiAAE	2022-03-01	2023-01-01	307	379
0010h00001dvEwiAAE	2023-01-02	2024-01-01	365	4513
0010h00001dvNoSAAU	2020-01-05	2021-01-04	366	3962
0010h00001dvNoSAAU	2021-01-05	2022-01-04	365	2513
0010h00001dvNoSAAU	2022-01-05	2023-01-04	365	3635
0010h00001dvNoSAAU	2023-01-05	2024-01-04	365	2647
0010h00001dvSTZAA2	2020-04-15	2021-04-14	365	2567
0010h00001dvSTZAA2	2020-08-27	2021-04-14	231	352
0010h00001dvSTZAA2	2021-04-15	2022-04-14	365	2167
0010h00001dvSTZAA2	2022-04-15	2023-04-14	365	11867
0010h00001dvT6UAAU	2020-02-29	2021-02-27	365	7522
0010h00001dvT6UAAU	2020-04-30	2021-02-27	304	270
0010h00001dvT6UAAU	2020-05-14	2021-02-27	290	124
0010h00001dvT6UAAU	2021-02-28	2023-02-27	730	8759
0010h00001dvTfDAAU	2020-07-13	2021-07-12	365	1700
0010h00001dvTfDAAU	2021-07-13	2022-07-12	365	2463
0010h00001dvTfDAAU	2022-07-13	2023-07-12	365	1586
0010h00001dvZKxAAM	2020-01-09	2021-01-08	366	2442
0010h00001dvZKxAAM	2021-01-09	2022-01-08	365	2675
0010h00001dvZKxAAM	2022-01-09	2023-01-08	365	1888
0010h00001dvZKxAAM	2023-01-09	2024-01-08	365	2020
0010h00001dvcS3AAI	2020-01-10	2021-01-09	366	2257
0010h00001dvrSvAAI	2020-01-15	2021-01-14	366	532
0010h00001dvrdGAAQ	2020-02-13	2021-02-12	366	3288
0010h00001dvuDzAAI	2020-02-19	2021-02-18	366	2239
0010h00001dvxMaAAI	2020-01-17	2021-01-16	366	1874
0010h00001dvxMaAAI	2020-01-27	2021-01-26	366	953
0010h00001dvxMaAAI	2021-02-05	2022-02-04	365	4972
0010h00001dw4oPAAQ	2020-01-20	2021-01-19	366	943
0010h00001dw4oPAAQ	2021-01-20	2022-01-19	365	1188
0010h00001dwAfIAAU	2020-01-21	2021-01-20	366	1426
0010h00001dwE3HAAU	2020-01-28	2021-01-27	366	1078
0010h00001dwE3HAAU	2021-01-28	2022-01-27	365	2807
0010h00001dwE3HAAU	2022-01-28	2023-01-27	365	3382
0010h00001dwE3HAAU	2023-01-28	2024-01-27	365	653
0010h00001dwEMRAA2	2020-01-23	2021-01-22	366	2127
0010h00001dwJxDAAU	2020-02-27	2021-02-26	366	1186
0010h00001dwJxDAAU	2021-02-27	2022-02-26	365	2288
0010h00001dwJxDAAU	2022-02-27	2025-02-26	1096	5461
0010h00001dwO0jAAE	2020-01-25	2021-01-24	366	2041
0010h00001dwO0jAAE	2021-01-25	2022-01-24	365	9967
0010h00001dwO0jAAE	2022-01-25	2023-01-24	365	13483
0010h00001dwV19AAE	2020-01-28	2021-01-27	366	8633
0010h00001dwV19AAE	2021-01-28	2022-01-27	365	4337
0010h00001dwV19AAE	2021-09-13	2022-01-27	137	4046
0010h00001dwV19AAE	2022-01-28	2023-01-27	365	19730
0010h00001dwXFrAAM	2020-01-27	2021-01-26	366	2279
0010h00001dwcA9AAI	2020-01-29	2021-01-28	366	820
0010h00001dwcA9AAI	2021-01-29	2022-01-28	365	487
0010h00001dwiIjAAI	2020-01-31	2021-01-30	366	1045
0010h00001dwjE2AAI	2020-01-31	2021-01-30	366	1744
0010h00001dwjE2AAI	2021-01-31	2022-01-30	365	1523
0010h00001dwjE2AAI	2022-01-31	2023-01-30	365	2333
0010h00001dwlnvAAA	2020-02-02	2021-02-01	366	750
0010h00001dx12tAAA	2020-02-05	2021-02-04	366	1967
0010h00001dx12tAAA	2021-02-05	2022-02-04	365	2346
0010h00001dx12tAAA	2022-02-05	2023-02-04	365	1935
0010h00001dx1JCAAY	2020-02-11	2021-02-10	366	1161
0010h00001dx1Q8AAI	2020-02-05	2021-02-04	366	1441
0010h00001dx1Q8AAI	2020-02-21	2021-02-04	350	522
0010h00001dx4cWAAQ	2020-02-06	2021-02-05	366	367
0010h00001dx4cWAAQ	2020-04-18	2021-02-05	294	255
0010h00001dx4cWAAQ	2021-02-06	2022-02-05	365	1255
0010h00001dx4cWAAQ	2022-02-06	2023-02-05	365	546
0010h00001dx4cWAAQ	2022-07-29	2023-02-05	192	126
0010h00001dx4g9AAA	2020-02-06	2021-02-05	366	1018
0010h00001dx4g9AAA	2020-02-25	2021-02-05	347	420
0010h00001dx4g9AAA	2020-03-12	2021-02-05	331	234
0010h00001dx4g9AAA	2021-02-06	2022-02-05	365	1123
0010h00001dx57DAAQ	2020-02-21	2021-02-20	366	6621
0010h00001dx57DAAQ	2021-02-21	2022-02-20	365	8663
0010h00001dx57DAAQ	2022-02-21	2023-02-20	365	3300
0010h00001dxE33AAE	2020-02-14	2021-02-13	366	2677
0010h00001dxE33AAE	2020-05-28	2021-02-13	262	627
0010h00001dxE33AAE	2021-02-14	2022-02-13	365	2881
0010h00001dxE33AAE	2022-02-14	2023-02-13	365	1918
0010h00001dxGZzAAM	2020-02-13	2021-02-12	366	1620
0010h00001dxGmzAAE	2020-02-14	2021-02-13	366	6365
0010h00001dxGmzAAE	2021-02-14	2022-02-13	365	7826
0010h00001dxGmzAAE	2022-02-14	2023-02-13	365	8903
0010h00001dxHCdAAM	2020-02-11	2021-02-10	366	1629
0010h00001dxHCdAAM	2021-02-11	2022-02-10	365	1047
0010h00001dxHGGAA2	2020-02-11	2021-02-10	366	663
0010h00001dxHGGAA2	2021-02-11	2022-02-10	365	492
0010h00001dxHL2AAM	2020-04-06	2021-04-05	365	508
0010h00001dxJvGAAU	2020-02-11	2021-02-10	366	762
0010h00001dxJvGAAU	2021-02-11	2022-02-10	365	937
0010h00001dxOULAA2	2020-02-13	2021-02-12	366	2143
0010h00001dxOULAA2	2021-02-13	2022-02-12	365	1490
0010h00001dxObbAAE	2020-02-14	2021-02-13	366	878
0010h00001dxObbAAE	2021-02-25	2022-02-24	365	992
0010h00001dxObbAAE	2022-02-25	2023-02-24	365	1263
0010h00001dxRHLAA2	2020-02-10	2021-02-09	366	1120
0010h00001dxRHLAA2	2021-02-10	2022-02-09	365	653
0010h00001dxRHLAA2	2022-02-10	2023-02-09	365	1008
0010h00001dxRHpAAM	2020-02-11	2021-02-10	366	996
0010h00001dxRHpAAM	2021-02-11	2022-02-10	365	999
0010h00001dxRHpAAM	2022-02-11	2023-02-10	365	1155
0010h00001dxRIJAA2	2020-02-12	2021-02-11	366	2460
0010h00001dxVBvAAM	2020-02-14	2021-02-13	366	2672
0010h00001dxgVEAAY	2020-02-18	2021-02-17	366	833
0010h00001dxgVEAAY	2021-02-18	2022-02-17	365	937
0010h00001dxjJdAAI	2020-02-19	2021-02-18	366	1093
0010h00001dxjlIAAQ	2020-02-19	2021-02-18	366	776
0010h00001dxnX9AAI	2020-04-08	2021-04-07	365	1603
0010h00001dxnX9AAI	2021-04-08	2022-04-07	365	1873
0010h00001eDRc0AAG	2020-02-28	2021-02-27	366	1920
0010h00001eDRr0AAG	2020-03-10	2021-03-09	365	1720
0010h00001eDRxDAAW	2020-05-13	2021-05-12	365	1075
0010h00001eDRxDAAW	2021-09-14	2022-09-13	365	1985
0010h00001eDRxDAAW	2022-09-14	2023-09-13	365	2459
0010h00001eDSLFAA4	2020-03-16	2021-03-15	365	1447
0010h00001eDSLFAA4	2021-03-16	2022-03-15	365	1357
0010h00001eDgSCAA0	2020-03-18	2021-03-17	365	1837
0010h00001eDgSCAA0	2021-03-18	2023-03-17	730	3026
0010h00001eDgn0AAC	2020-03-02	2021-03-01	365	843
0010h00001eDgn0AAC	2021-03-02	2022-03-01	365	1287
0010h00001eDjghAAC	2020-03-03	2021-03-02	365	1009
0010h00001eDprAAAS	2020-03-05	2021-03-04	365	812
0010h00001eDprAAAS	2021-03-05	2022-03-04	365	453
0010h00001eDprAAAS	2022-03-05	2023-03-04	365	372
0010h00001eDpz4AAC	2020-03-05	2021-03-04	365	927
0010h00001eDqVEAA0	2020-03-05	2021-03-04	365	924
0010h00001eDyecAAC	2020-03-09	2021-03-08	365	368
0010h00001eDyecAAC	2021-03-09	2022-03-08	365	1001
0010h00001eDyecAAC	2022-03-09	2023-03-08	365	431
0010h00001eE1gCAAS	2020-03-09	2021-03-08	365	754
0010h00001eE4OfAAK	2020-03-10	2021-03-09	365	1262
0010h00001eEAQ9AAO	2020-03-10	2021-03-09	365	3807
0010h00001eEG6pAAG	2020-03-10	2021-03-09	365	1596
0010h00001eEG6pAAG	2021-03-10	2022-03-09	365	861
0010h00001eEG74AAG	2020-03-11	2021-03-10	365	638
0010h00001eEG74AAG	2021-03-11	2022-03-10	365	1097
0010h00001eEG74AAG	2022-03-11	2023-03-10	365	720
0010h00001eEIsRAAW	2020-03-13	2021-03-12	365	5685
0010h00001eEIsRAAW	2021-03-13	2022-03-12	365	5072
0010h00001eEIsRAAW	2022-03-13	2023-03-12	365	6411
0010h00001eETMjAAO	2020-03-13	2021-03-12	365	1094
0010h00001eETMjAAO	2020-06-17	2021-03-12	269	540
0010h00001eETMjAAO	2020-06-18	2021-03-12	268	330
0010h00001eETMjAAO	2021-03-13	2022-03-12	365	1574
0010h00001eETMjAAO	2022-03-13	2023-03-12	365	1830
0010h00001eETzdAAG	2020-03-18	2021-03-17	365	1870
0010h00001eETzdAAG	2021-03-18	2022-03-17	365	3406
0010h00001eETzdAAG	2022-03-18	2023-03-17	365	1895
0010h00001eEWIdAAO	2020-07-01	2021-06-30	365	1884
0010h00001eEWIdAAO	2021-07-01	2022-06-30	365	3239
0010h00001eEWOWAA4	2020-03-18	2021-03-17	365	2416
0010h00001eEWXEAA4	2020-03-18	2021-03-17	365	2551
0010h00001eEWXEAA4	2021-03-18	2022-03-17	365	2499
0010h00001eEZ6TAAW	2020-03-19	2021-03-18	365	563
0010h00001eEZ6TAAW	2021-03-19	2022-03-18	365	798
0010h00001eEZQEAA4	2020-06-20	2021-06-19	365	5309
0010h00001eEZQEAA4	2020-12-03	2021-06-19	199	263
0010h00001eEZQEAA4	2021-01-13	2021-06-19	158	973
0010h00001eEZQEAA4	2021-06-20	2022-06-19	365	11634
0010h00001eEZQEAA4	2022-06-20	2023-06-19	365	9422
0010h00001eEbeoAAC	2020-03-19	2021-03-18	365	984
0010h00001eEbeoAAC	2021-03-19	2022-03-18	365	694
0010h00001eEbeoAAC	2022-03-19	2023-03-18	365	698
0010h00001eEbeyAAC	2020-03-20	2021-03-19	365	1334
0010h00001eEjGcAAK	2020-03-30	2021-03-29	365	1496
0010h00001eEooGAAS	2020-04-14	2021-04-13	365	7355
0010h00001eEyQjAAK	2020-03-27	2021-03-26	365	1225
0010h00001eF0d8AAC	2020-03-27	2021-03-26	365	2220
0010h00001eF0iDAAS	2020-04-01	2021-03-31	365	2442
0010h00001eF0iDAAS	2021-04-01	2022-03-31	365	2067
0010h00001eF17YAAS	2020-04-27	2021-04-26	365	9927
0010h00001eF17YAAS	2020-06-17	2021-04-26	314	1878
0010h00001eF17YAAS	2021-04-27	2022-04-26	365	11159
0010h00001eF17YAAS	2022-04-27	2023-04-26	365	8066
0010h00001ee5MPAAY	2020-04-30	2021-04-29	365	2583
0010h00001ee84YAAQ	2020-07-01	2020-07-31	31	1563
0010h00001eeGZJAA2	2020-05-04	2021-05-03	365	8765
0010h00001eeGifAAE	2020-05-04	2021-05-03	365	2445
0010h00001eeGifAAE	2020-05-08	2021-05-03	361	456
0010h00001eeGifAAE	2021-03-02	2021-05-03	63	128
0010h00001f3U2bAAE	2020-06-03	2021-06-02	365	6686
0010h00001f3U3ZAAU	2020-04-01	2021-03-31	365	2608
0010h00001f3UTTAA2	2021-03-31	2022-03-30	365	5132
0010h00001f3WrQAAU	2020-03-31	2021-03-30	365	4473
0010h00001f3WrQAAU	2020-04-06	2021-03-30	359	1407
0010h00001f3WrQAAU	2020-07-15	2021-03-30	259	400
0010h00001f3WrQAAU	2020-08-06	2021-03-30	237	284
0010h00001f3WrQAAU	2021-03-31	2022-03-30	365	5369
0010h00001f3XLaAAM	2020-04-01	2021-03-31	365	884
0010h00001f3XVZAA2	2020-04-02	2021-04-01	365	1981
0010h00001f3ZoiAAE	2020-04-02	2021-04-01	365	1299
0010h00001f3ZoiAAE	2021-04-02	2022-04-01	365	607
0010h00001f3ZoiAAE	2022-04-02	2023-04-01	365	594
0010h00001f3aFYAAY	2020-04-02	2021-04-01	365	623
0010h00001f3aFYAAY	2021-04-02	2022-04-01	365	427
0010h00001f3aGWAAY	2020-05-01	2021-04-30	365	2468
0010h00001f3cM6AAI	2020-04-20	2021-04-19	365	1998
0010h00001f3cM6AAI	2021-04-30	2022-04-29	365	2427
0010h00001f3cM6AAI	2022-04-30	2023-04-29	365	1497
0010h00001f3ceaAAA	2021-05-06	2022-05-05	365	824
0010h00001f3ceaAAA	2022-05-06	2023-05-05	365	924
0010h00001f3fb9AAA	2020-04-03	2021-04-02	365	1543
0010h00001f3fb9AAA	2021-01-12	2021-04-02	81	160
0010h00001f3fb9AAA	2021-04-03	2022-04-02	365	962
0010h00001f3fhMAAQ	2020-04-06	2021-04-05	365	9731
0010h00001f3fxBAAQ	2020-04-04	2021-04-03	365	834
0010h00001f3i3ZAAQ	2020-04-04	2021-04-03	365	896
0010h00001f3i3ZAAQ	2021-04-04	2022-04-03	365	872
0010h00001f3i3ZAAQ	2022-04-04	2023-04-03	365	502
0010h00001f3pldAAA	2020-04-07	2021-04-06	365	2232
0010h00001f3pwIAAQ	2020-04-07	2021-04-06	365	3522
0010h00001f3pwIAAQ	2021-04-07	2022-04-06	365	2973
0010h00001f3q1NAAQ	2020-04-16	2021-04-15	365	2068
0010h00001f3qKHAAY	2020-04-20	2021-04-19	365	630
0010h00001f3qKHAAY	2021-04-20	2022-04-19	365	885
0010h00001f3qKHAAY	2022-04-20	2023-04-19	365	1608
0010h00001f3t2XAAQ	2020-04-17	2021-04-16	365	935
0010h00001f3t2XAAQ	2020-06-15	2021-04-16	306	617
0010h00001f3t2XAAQ	2020-07-15	2021-04-16	276	3328
0010h00001f3t2XAAQ	2020-08-06	2021-04-16	254	1438
0010h00001f3t2XAAQ	2020-08-13	2021-04-16	247	1091
0010h00001f3t2XAAQ	2020-08-24	2021-04-16	236	652
0010h00001f3t2XAAQ	2020-10-08	2021-04-16	191	908
0010h00001f3t2cAAA	2020-06-22	2021-06-21	365	9379
0010h00001f3t2cAAA	2020-09-18	2021-06-21	277	10803
0010h00001f3t2cAAA	2021-06-22	2022-06-21	365	37078
0010h00001f3t3GAAQ	2020-06-15	2021-06-14	365	1886
0010h00001f3tFBAAY	2020-04-27	2021-04-26	365	761
0010h00001f3tFBAAY	2021-04-27	2022-04-26	365	693
0010h00001f3tFBAAY	2022-04-27	2023-04-26	365	655
0010h00001f3yBLAAY	2020-04-09	2021-04-08	365	1584
0010h00001f3yBLAAY	2020-09-22	2021-04-08	199	659
0010h00001f3yBLAAY	2021-04-09	2022-04-08	365	1839
0010h00001f40kFAAQ	2020-04-12	2021-04-11	365	3738
0010h00001f40kFAAQ	2020-07-16	2021-04-11	270	2847
0010h00001f4362AAA	2020-05-15	2021-05-14	365	10820
0010h00001f4362AAA	2021-05-15	2022-05-14	365	8005
0010h00001f4362AAA	2022-05-15	2023-05-14	365	5869
0010h00001f464XAAQ	2020-04-21	2020-07-20	91	2084
0010h00001f46ClAAI	2020-04-27	2023-04-26	1095	4894
0010h00001f46FGAAY	2020-04-13	2021-04-12	365	1177
0010h00001f46TOAAY	2020-04-14	2021-04-13	365	2263
0010h00001f48ezAAA	2020-04-06	2021-04-05	365	1113
0010h00001f48ezAAA	2020-05-11	2021-04-05	330	365
0010h00001f48ldAAA	2020-05-01	2021-04-30	365	4356
0010h00001f48ldAAA	2021-05-01	2022-04-30	365	7885
0010h00001f48ldAAA	2022-05-01	2023-04-30	365	8908
0010h00001f492eAAA	2020-04-16	2021-04-15	365	2108
0010h00001f492eAAA	2021-04-16	2022-04-15	365	1554
0010h00001f4BcaAAE	2020-04-21	2020-07-20	91	467
0010h00001f4BcaAAE	2020-07-21	2021-04-20	274	1222
0010h00001f4BcaAAE	2021-04-21	2021-07-20	91	631
0010h00001f4BcaAAE	2021-07-21	2022-07-20	365	3232
0010h00001f4BcaAAE	2022-04-04	2022-07-20	108	473
0010h00001f4BcaAAE	2022-07-21	2023-07-20	365	2891
0010h00001f4C7dAAE	2020-04-15	2021-04-14	365	2435
0010h00001f4C7dAAE	2020-04-21	2021-04-14	359	1320
0010h00001f4C9oAAE	2020-04-22	2021-04-21	365	2197
0010h00001f4G8aAAE	2021-05-10	2022-05-09	365	2010
0010h00001f4G8aAAE	2022-05-10	2023-05-09	365	2263
0010h00001f4IOZAA2	2020-05-25	2021-05-24	365	1616
0010h00001f4TjsAAE	2020-04-20	2021-04-19	365	2280
0010h00001f4TjsAAE	2021-04-20	2022-04-19	365	2173
0010h00001f4TjsAAE	2022-04-20	2023-04-19	365	1237
0010h00001f4Vv1AAE	2020-04-29	2021-04-28	365	3554
0010h00001f4Vv6AAE	2020-04-18	2021-04-17	365	2421
0010h00001f4Vv6AAE	2021-04-18	2022-04-17	365	2020
0010h00001f4WKMAA2	2020-04-20	2021-04-19	365	3161
0010h00001f4WKMAA2	2021-04-20	2022-04-19	365	5887
0010h00001f4X5yAAE	2020-04-21	2021-04-20	365	2319
0010h00001f4ZY7AAM	2020-06-29	2021-06-28	365	793
0010h00001f4ZY7AAM	2021-06-29	2022-06-28	365	842
0010h00001f4ZY7AAM	2022-06-29	2023-06-28	365	1153
0010h00001f4a6kAAA	2020-04-22	2021-04-21	365	2597
0010h00001f4cLKAAY	2020-04-21	2021-04-20	365	2647
0010h00001f4cLKAAY	2020-07-21	2021-04-20	274	293
0010h00001f4cLKAAY	2021-04-21	2022-04-20	365	2414
0010h00001f4cLKAAY	2022-04-21	2023-04-20	365	2600
0010h00001f4g96AAA	2020-04-27	2021-04-26	365	700
0010h00001f4gLWAAY	2020-04-23	2021-04-22	365	1796
0010h00001f4hCLAAY	2020-04-24	2021-04-23	365	6932
0010h00001f4hapAAA	2020-05-27	2021-05-26	365	16525
0010h00001f4hapAAA	2021-05-27	2022-05-26	365	8270
0010h00001f4hapAAA	2022-05-27	2023-05-26	365	10833
0010h00001f4mbUAAQ	2020-05-27	2021-05-26	365	1675
0010h00001f4mbUAAQ	2021-05-27	2022-05-26	365	2303
0010h00001f4mbUAAQ	2022-05-27	2023-05-26	365	2508
0010h00001f4pDiAAI	2020-07-01	2021-06-30	365	904
0010h00001f4pDiAAI	2021-07-01	2022-06-30	365	2002
0010h00001f4pE2AAI	2020-04-27	2021-04-26	365	1372
0010h00001f4pE2AAI	2021-04-27	2022-04-26	365	2926
0010h00001f4pE2AAI	2021-09-16	2022-04-26	223	120
0010h00001f4pE2AAI	2022-04-27	2023-04-26	365	3314
0010h00001f4rKGAAY	2020-04-29	2021-04-28	365	988
0010h00001f4rKGAAY	2021-04-29	2022-04-28	365	1527
0010h00001f4rOhAAI	2021-05-03	2022-05-02	365	8882
0010h00001f4rOhAAI	2022-05-03	2023-05-02	365	6382
0010h00001f4v8rAAA	2020-04-29	2021-04-28	365	1561
0010h00001f4ve7AAA	2020-04-29	2021-04-28	365	1647
0010h00001f4ve7AAA	2021-04-29	2022-04-28	365	1212
0010h00001f4ve7AAA	2022-04-29	2023-04-28	365	1236
0010h00001f4vvrAAA	2020-05-09	2021-05-08	365	1410
0010h00001f4vvrAAA	2021-05-09	2022-05-08	365	1445
0010h00001f4vvrAAA	2022-05-09	2023-05-08	365	1820
0010h00001f4yk2AAA	2020-05-06	2021-05-05	365	1320
0010h00001f4yk2AAA	2021-06-07	2022-06-06	365	2783
0010h00001f4yk2AAA	2022-06-07	2023-06-06	365	1781
0010h00001f4ykRAAQ	2020-05-06	2021-05-05	365	1866
0010h00001f4yvYAAQ	2020-04-30	2021-04-29	365	7846
0010h00001f4yvYAAQ	2021-04-30	2022-04-29	365	6371
0010h00001f4yxFAAQ	2020-04-30	2021-04-29	365	1780
0010h00001f4yxFAAQ	2021-04-30	2022-04-29	365	994
0010h00001fb3RkAAI	2020-05-05	2021-05-04	365	1957
0010h00001fb3RkAAI	2021-05-05	2022-05-04	365	1108
0010h00001fb3X0AAI	2020-08-27	2021-08-26	365	1675
0010h00001fb3X0AAI	2021-09-06	2022-09-05	365	2289
0010h00001fb3X0AAI	2022-09-06	2023-09-05	365	2559
0010h00001fb3oyAAA	2020-12-07	2021-12-06	365	917
0010h00001fb3oyAAA	2021-12-07	2022-12-06	365	1444
0010h00001fb3vaAAA	2020-08-21	2021-08-20	365	2299
0010h00001fb6XGAAY	2020-06-09	2021-06-08	365	3550
0010h00001fb6XGAAY	2020-07-25	2021-06-08	319	784
0010h00001fb6XGAAY	2020-07-29	2021-06-08	315	465
0010h00001fb6idAAA	2020-05-07	2021-05-06	365	5970
0010h00001fb6idAAA	2021-05-07	2022-05-06	365	2733
0010h00001fb6idAAA	2022-05-07	2023-05-06	365	2257
0010h00001fb6pFAAQ	2021-03-22	2021-07-21	122	2671
0010h00001fb6pFAAQ	2021-04-20	2022-04-19	365	2737
0010h00001fb6pFAAQ	2022-03-17	2023-03-16	365	1278
0010h00001fb9c3AAA	2020-05-15	2021-05-14	365	957
0010h00001fb9c3AAA	2021-05-15	2022-05-14	365	528
0010h00001fb9c3AAA	2022-05-15	2023-05-14	365	1216
0010h00001fbCFnAAM	2020-05-08	2021-05-07	365	1332
0010h00001fbCFnAAM	2021-05-08	2022-05-07	365	1876
0010h00001fbCFnAAM	2022-05-08	2023-05-07	365	2259
0010h00001fbCeAAAU	2020-05-18	2021-05-17	365	1349
0010h00001fbKmMAAU	2020-05-19	2021-05-18	365	13407
0010h00001fbKmMAAU	2021-05-19	2022-05-18	365	29033
0010h00001fbNLDAA2	2020-05-12	2021-05-11	365	1287
0010h00001fbNLDAA2	2021-05-12	2022-05-11	365	983
0010h00001fbNLDAA2	2022-05-12	2023-05-11	365	2139
0010h00001fbPouAAE	2020-05-13	2021-05-12	365	962
0010h00001fbPouAAE	2021-05-13	2022-05-12	365	1094
0010h00001fbT8WAAU	2020-05-14	2021-05-13	365	3502
0010h00001fbTArAAM	2021-08-09	2022-08-08	365	27869
0010h00001fbTArAAM	2022-08-09	2023-08-08	365	25780
0010h00001fbVbJAAU	2020-05-15	2021-05-14	365	928
0010h00001fbVd0AAE	2020-05-15	2021-05-14	365	1774
0010h00001fbVd0AAE	2021-05-15	2022-05-14	365	1667
0010h00001fbVohAAE	2020-05-15	2021-05-14	365	5916
0010h00001fbVohAAE	2021-05-15	2022-05-14	365	8295
0010h00001fbVohAAE	2022-05-15	2023-05-14	365	5325
0010h00001fbayLAAQ	2020-05-22	2021-05-21	365	1361
0010h00001fbayLAAQ	2021-05-22	2022-05-21	365	1180
